,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,-56.0,-9.0,-56.0,-56.0,-44.0,-56.0,-42.0,-56.0,-44.0,-56.0,-54.0,-56.0,-40.0,-56.0,-40.0,-56.0,-56.0,-56.0,-56.0,-56.0,0.0,-56.0,-11.0,-56.0,-38.0,-40.0,-56.0,-46.0,-25.0,-18.0,-3.0,-47.0,-56.0,-56.0,-37.0,-56.0,-56.0,-28.0,-56.0,-56.0,-56.0,-36.0,-56.0,-49.0,-56.0,-50.0,-48.0,-56.0,-56.0,-56.0,-56.0,-56.0,-39.0,-35.0,-56.0,-16.0,-56.0,-56.0,-41.0,-38.0,-16.0,-56.0,-56.0,-56.0,-41.0,-56.0,-56.0,-16.0,-22.0,-34.0,-25.0,-56.0,-56.0,-22.0,-56.0,-56.0,-56.0,-56.0,-56.0,-40.0,-48.0,-34.0,-56.0,-33.0,-56.0,-16.0,-56.0,-56.0,-51.0,-56.0,-56.0,-56.0,-43.0,-56.0,-56.0,-56.0,-34.0,-23.0,-56.0,-40.0
21,-90.0,-9.0,-82.0,-90.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-90.0,-40.0,-83.0,-40.0,-84.0,-90.0,-72.0,-84.0,-66.0,-56.0,0.0,-11.0,-90.0,-38.0,-40.0,-90.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-90.0,-90.0,-36.0,-57.0,-49.0,-90.0,-50.0,-48.0,-90.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-90.0,-16.0,-90.0,-86.0,-41.0,-38.0,-16.0,-57.0,-90.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-90.0,-72.0,-22.0,-90.0,-63.0,-90.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-90.0,-16.0,-90.0,-83.0,-51.0,-90.0,-60.0,-83.0,-43.0,-90.0,-70.0,-90.0,-34.0,-23.0,-66.0,-40.0
22,-11.0,-9.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,0.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-3.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0
23,-93.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-93.0,-40.0,-83.0,-40.0,-84.0,-93.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,0.0,-38.0,-40.0,-93.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-93.0,-93.0,-36.0,-57.0,-49.0,-93.0,-50.0,-48.0,-93.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-93.0,-16.0,-93.0,-86.0,-41.0,-38.0,-16.0,-57.0,-93.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-93.0,-72.0,-22.0,-93.0,-63.0,-93.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-93.0,-16.0,-93.0,-83.0,-51.0,-93.0,-60.0,-83.0,-43.0,-93.0,-70.0,-93.0,-34.0,-23.0,-66.0,-40.0
24,-38.0,-9.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-11.0,-38.0,0.0,-38.0,-38.0,-38.0,-25.0,-18.0,-3.0,-38.0,-38.0,-38.0,-37.0,-38.0,-38.0,-28.0,-38.0,-38.0,-38.0,-36.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-35.0,-38.0,-16.0,-38.0,-38.0,-38.0,-38.0,-16.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-16.0,-22.0,-34.0,-25.0,-38.0,-38.0,-22.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-34.0,-38.0,-33.0,-38.0,-16.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-34.0,-23.0,-38.0,-38.0
25,-40.0,-9.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-11.0,-40.0,-38.0,0.0,-40.0,-40.0,-25.0,-18.0,-3.0,-40.0,-40.0,-40.0,-37.0,-40.0,-40.0,-28.0,-40.0,-40.0,-40.0,-36.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.0,-35.0,-40.0,-16.0,-40.0,-40.0,-40.0,-38.0,-16.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-16.0,-22.0,-34.0,-25.0,-40.0,-40.0,-22.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-34.0,-40.0,-33.0,-40.0,-16.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-34.0,-23.0,-40.0,-40.0
26,-94.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-94.0,-40.0,-83.0,-40.0,-84.0,-94.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,0.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-94.0,-94.0,-36.0,-57.0,-49.0,-94.0,-50.0,-48.0,-94.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-94.0,-16.0,-94.0,-86.0,-41.0,-38.0,-16.0,-57.0,-94.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-94.0,-72.0,-22.0,-94.0,-63.0,-94.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-94.0,-16.0,-94.0,-83.0,-51.0,-94.0,-60.0,-83.0,-43.0,-94.0,-70.0,-94.0,-34.0,-23.0,-66.0,-40.0
27,-46.0,-9.0,-46.0,-46.0,-44.0,-46.0,-42.0,-46.0,-44.0,-46.0,-46.0,-46.0,-40.0,-46.0,-40.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-11.0,-46.0,-38.0,-40.0,-46.0,0.0,-25.0,-18.0,-3.0,-46.0,-46.0,-46.0,-37.0,-46.0,-46.0,-28.0,-46.0,-46.0,-46.0,-36.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-39.0,-35.0,-46.0,-16.0,-46.0,-46.0,-41.0,-38.0,-16.0,-46.0,-46.0,-46.0,-41.0,-46.0,-46.0,-16.0,-22.0,-34.0,-25.0,-46.0,-46.0,-22.0,-46.0,-46.0,-46.0,-46.0,-46.0,-40.0,-46.0,-34.0,-46.0,-33.0,-46.0,-16.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-43.0,-46.0,-46.0,-46.0,-34.0,-23.0,-46.0,-40.0
28,-25.0,-9.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-11.0,-25.0,-25.0,-25.0,-25.0,-25.0,0.0,-18.0,-3.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-16.0,-25.0,-25.0,-25.0,-25.0,-16.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-16.0,-22.0,-25.0,-25.0,-25.0,-25.0,-22.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-16.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-23.0,-25.0,-25.0
29,-18.0,-9.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-11.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,0.0,-3.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-16.0,-18.0,-18.0,-18.0,-18.0,-16.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-16.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-16.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0
30,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
31,-47.0,-9.0,-47.0,-47.0,-44.0,-47.0,-42.0,-47.0,-44.0,-47.0,-47.0,-47.0,-40.0,-47.0,-40.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-11.0,-47.0,-38.0,-40.0,-47.0,-46.0,-25.0,-18.0,-3.0,0.0,-47.0,-47.0,-37.0,-47.0,-47.0,-28.0,-47.0,-47.0,-47.0,-36.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-39.0,-35.0,-47.0,-16.0,-47.0,-47.0,-41.0,-38.0,-16.0,-47.0,-47.0,-47.0,-41.0,-47.0,-47.0,-16.0,-22.0,-34.0,-25.0,-47.0,-47.0,-22.0,-47.0,-47.0,-47.0,-47.0,-47.0,-40.0,-47.0,-34.0,-47.0,-33.0,-47.0,-16.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-43.0,-47.0,-47.0,-47.0,-34.0,-23.0,-47.0,-40.0
32,-79.0,-9.0,-79.0,-79.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-79.0,-40.0,-79.0,-40.0,-79.0,-79.0,-72.0,-79.0,-66.0,-56.0,-79.0,-11.0,-79.0,-38.0,-40.0,-79.0,-46.0,-25.0,-18.0,-3.0,-47.0,0.0,-57.0,-37.0,-57.0,-75.0,-28.0,-79.0,-79.0,-79.0,-36.0,-57.0,-49.0,-79.0,-50.0,-48.0,-79.0,-67.0,-79.0,-64.0,-64.0,-39.0,-35.0,-79.0,-16.0,-79.0,-79.0,-41.0,-38.0,-16.0,-57.0,-79.0,-63.0,-41.0,-71.0,-79.0,-16.0,-22.0,-34.0,-25.0,-79.0,-72.0,-22.0,-79.0,-63.0,-79.0,-79.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-79.0,-16.0,-79.0,-79.0,-51.0,-79.0,-60.0,-79.0,-43.0,-79.0,-70.0,-79.0,-34.0,-23.0,-66.0,-40.0
33,-57.0,-9.0,-57.0,-57.0,-44.0,-57.0,-42.0,-57.0,-44.0,-57.0,-54.0,-57.0,-40.0,-57.0,-40.0,-57.0,-57.0,-57.0,-57.0,-57.0,-56.0,-57.0,-11.0,-57.0,-38.0,-40.0,-57.0,-46.0,-25.0,-18.0,-3.0,-47.0,-57.0,0.0,-37.0,-57.0,-57.0,-28.0,-57.0,-57.0,-57.0,-36.0,-57.0,-49.0,-57.0,-50.0,-48.0,-57.0,-57.0,-57.0,-57.0,-57.0,-39.0,-35.0,-57.0,-16.0,-57.0,-57.0,-41.0,-38.0,-16.0,-57.0,-57.0,-57.0,-41.0,-57.0,-57.0,-16.0,-22.0,-34.0,-25.0,-57.0,-57.0,-22.0,-57.0,-57.0,-57.0,-57.0,-57.0,-40.0,-48.0,-34.0,-57.0,-33.0,-57.0,-16.0,-57.0,-57.0,-51.0,-57.0,-57.0,-57.0,-43.0,-57.0,-57.0,-57.0,-34.0,-23.0,-57.0,-40.0
34,-37.0,-9.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-11.0,-37.0,-37.0,-37.0,-37.0,-37.0,-25.0,-18.0,-3.0,-37.0,-37.0,-37.0,0.0,-37.0,-37.0,-28.0,-37.0,-37.0,-37.0,-36.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-35.0,-37.0,-16.0,-37.0,-37.0,-37.0,-37.0,-16.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-16.0,-22.0,-34.0,-25.0,-37.0,-37.0,-22.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-34.0,-37.0,-33.0,-37.0,-16.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-34.0,-23.0,-37.0,-37.0
35,-57.0,-9.0,-57.0,-57.0,-44.0,-57.0,-42.0,-57.0,-44.0,-57.0,-54.0,-57.0,-40.0,-57.0,-40.0,-57.0,-57.0,-57.0,-57.0,-57.0,-56.0,-57.0,-11.0,-57.0,-38.0,-40.0,-57.0,-46.0,-25.0,-18.0,-3.0,-47.0,-57.0,-57.0,-37.0,0.0,-57.0,-28.0,-57.0,-57.0,-57.0,-36.0,-57.0,-49.0,-57.0,-50.0,-48.0,-57.0,-57.0,-57.0,-57.0,-57.0,-39.0,-35.0,-57.0,-16.0,-57.0,-57.0,-41.0,-38.0,-16.0,-57.0,-57.0,-57.0,-41.0,-57.0,-57.0,-16.0,-22.0,-34.0,-25.0,-57.0,-57.0,-22.0,-57.0,-57.0,-57.0,-57.0,-57.0,-40.0,-48.0,-34.0,-57.0,-33.0,-57.0,-16.0,-57.0,-57.0,-51.0,-57.0,-57.0,-57.0,-43.0,-57.0,-57.0,-57.0,-34.0,-23.0,-57.0,-40.0
36,-75.0,-9.0,-75.0,-75.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-75.0,-40.0,-75.0,-40.0,-75.0,-75.0,-72.0,-75.0,-66.0,-56.0,-75.0,-11.0,-75.0,-38.0,-40.0,-75.0,-46.0,-25.0,-18.0,-3.0,-47.0,-75.0,-57.0,-37.0,-57.0,0.0,-28.0,-75.0,-75.0,-75.0,-36.0,-57.0,-49.0,-75.0,-50.0,-48.0,-75.0,-67.0,-75.0,-64.0,-64.0,-39.0,-35.0,-75.0,-16.0,-75.0,-75.0,-41.0,-38.0,-16.0,-57.0,-75.0,-63.0,-41.0,-71.0,-75.0,-16.0,-22.0,-34.0,-25.0,-75.0,-72.0,-22.0,-75.0,-63.0,-75.0,-75.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-75.0,-16.0,-75.0,-75.0,-51.0,-75.0,-60.0,-75.0,-43.0,-75.0,-70.0,-75.0,-34.0,-23.0,-66.0,-40.0
37,-28.0,-9.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-11.0,-28.0,-28.0,-28.0,-28.0,-28.0,-25.0,-18.0,-3.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,0.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-16.0,-28.0,-28.0,-28.0,-28.0,-16.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-16.0,-22.0,-28.0,-25.0,-28.0,-28.0,-22.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-16.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-23.0,-28.0,-28.0
38,-88.0,-9.0,-82.0,-88.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-88.0,-40.0,-83.0,-40.0,-84.0,-88.0,-72.0,-84.0,-66.0,-56.0,-88.0,-11.0,-88.0,-38.0,-40.0,-88.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,0.0,-88.0,-88.0,-36.0,-57.0,-49.0,-88.0,-50.0,-48.0,-88.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-88.0,-16.0,-88.0,-86.0,-41.0,-38.0,-16.0,-57.0,-88.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-88.0,-72.0,-22.0,-88.0,-63.0,-88.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-88.0,-16.0,-88.0,-83.0,-51.0,-88.0,-60.0,-83.0,-43.0,-88.0,-70.0,-88.0,-34.0,-23.0,-66.0,-40.0
39,-125.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-123.0,-40.0,-83.0,-40.0,-84.0,-117.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,-94.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,0.0,-110.0,-36.0,-57.0,-49.0,-95.0,-50.0,-48.0,-117.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-132.0,-16.0,-125.0,-86.0,-41.0,-38.0,-16.0,-57.0,-103.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-160.0,-72.0,-22.0,-99.0,-63.0,-160.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-117.0,-16.0,-99.0,-83.0,-51.0,-106.0,-60.0,-83.0,-43.0,-131.0,-70.0,-96.0,-34.0,-23.0,-66.0,-40.0
40,-110.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-110.0,-40.0,-83.0,-40.0,-84.0,-110.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,-94.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-110.0,0.0,-36.0,-57.0,-49.0,-95.0,-50.0,-48.0,-110.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-110.0,-16.0,-110.0,-86.0,-41.0,-38.0,-16.0,-57.0,-103.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-110.0,-72.0,-22.0,-99.0,-63.0,-110.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-110.0,-16.0,-99.0,-83.0,-51.0,-106.0,-60.0,-83.0,-43.0,-110.0,-70.0,-96.0,-34.0,-23.0,-66.0,-40.0
41,-36.0,-9.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-11.0,-36.0,-36.0,-36.0,-36.0,-36.0,-25.0,-18.0,-3.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-28.0,-36.0,-36.0,-36.0,0.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-35.0,-36.0,-16.0,-36.0,-36.0,-36.0,-36.0,-16.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-16.0,-22.0,-34.0,-25.0,-36.0,-36.0,-22.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-34.0,-36.0,-33.0,-36.0,-16.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-34.0,-23.0,-36.0,-36.0
42,-57.0,-9.0,-57.0,-57.0,-44.0,-57.0,-42.0,-57.0,-44.0,-57.0,-54.0,-57.0,-40.0,-57.0,-40.0,-57.0,-57.0,-57.0,-57.0,-57.0,-56.0,-57.0,-11.0,-57.0,-38.0,-40.0,-57.0,-46.0,-25.0,-18.0,-3.0,-47.0,-57.0,-57.0,-37.0,-57.0,-57.0,-28.0,-57.0,-57.0,-57.0,-36.0,0.0,-49.0,-57.0,-50.0,-48.0,-57.0,-57.0,-57.0,-57.0,-57.0,-39.0,-35.0,-57.0,-16.0,-57.0,-57.0,-41.0,-38.0,-16.0,-57.0,-57.0,-57.0,-41.0,-57.0,-57.0,-16.0,-22.0,-34.0,-25.0,-57.0,-57.0,-22.0,-57.0,-57.0,-57.0,-57.0,-57.0,-40.0,-48.0,-34.0,-57.0,-33.0,-57.0,-16.0,-57.0,-57.0,-51.0,-57.0,-57.0,-57.0,-43.0,-57.0,-57.0,-57.0,-34.0,-23.0,-57.0,-40.0
43,-49.0,-9.0,-49.0,-49.0,-44.0,-49.0,-42.0,-49.0,-44.0,-49.0,-49.0,-49.0,-40.0,-49.0,-40.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-11.0,-49.0,-38.0,-40.0,-49.0,-46.0,-25.0,-18.0,-3.0,-47.0,-49.0,-49.0,-37.0,-49.0,-49.0,-28.0,-49.0,-49.0,-49.0,-36.0,-49.0,0.0,-49.0,-49.0,-48.0,-49.0,-49.0,-49.0,-49.0,-49.0,-39.0,-35.0,-49.0,-16.0,-49.0,-49.0,-41.0,-38.0,-16.0,-49.0,-49.0,-49.0,-41.0,-49.0,-49.0,-16.0,-22.0,-34.0,-25.0,-49.0,-49.0,-22.0,-49.0,-49.0,-49.0,-49.0,-49.0,-40.0,-48.0,-34.0,-49.0,-33.0,-49.0,-16.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-43.0,-49.0,-49.0,-49.0,-34.0,-23.0,-49.0,-40.0
44,-95.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-95.0,-40.0,-83.0,-40.0,-84.0,-95.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,-94.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-95.0,-95.0,-36.0,-57.0,-49.0,0.0,-50.0,-48.0,-95.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-95.0,-16.0,-95.0,-86.0,-41.0,-38.0,-16.0,-57.0,-95.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-95.0,-72.0,-22.0,-95.0,-63.0,-95.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-95.0,-16.0,-95.0,-83.0,-51.0,-95.0,-60.0,-83.0,-43.0,-95.0,-70.0,-95.0,-34.0,-23.0,-66.0,-40.0
45,-50.0,-9.0,-50.0,-50.0,-44.0,-50.0,-42.0,-50.0,-44.0,-50.0,-50.0,-50.0,-40.0,-50.0,-40.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-11.0,-50.0,-38.0,-40.0,-50.0,-46.0,-25.0,-18.0,-3.0,-47.0,-50.0,-50.0,-37.0,-50.0,-50.0,-28.0,-50.0,-50.0,-50.0,-36.0,-50.0,-49.0,-50.0,0.0,-48.0,-50.0,-50.0,-50.0,-50.0,-50.0,-39.0,-35.0,-50.0,-16.0,-50.0,-50.0,-41.0,-38.0,-16.0,-50.0,-50.0,-50.0,-41.0,-50.0,-50.0,-16.0,-22.0,-34.0,-25.0,-50.0,-50.0,-22.0,-50.0,-50.0,-50.0,-50.0,-50.0,-40.0,-48.0,-34.0,-50.0,-33.0,-50.0,-16.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-43.0,-50.0,-50.0,-50.0,-34.0,-23.0,-50.0,-40.0
46,-48.0,-9.0,-48.0,-48.0,-44.0,-48.0,-42.0,-48.0,-44.0,-48.0,-48.0,-48.0,-40.0,-48.0,-40.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-11.0,-48.0,-38.0,-40.0,-48.0,-46.0,-25.0,-18.0,-3.0,-47.0,-48.0,-48.0,-37.0,-48.0,-48.0,-28.0,-48.0,-48.0,-48.0,-36.0,-48.0,-48.0,-48.0,-48.0,0.0,-48.0,-48.0,-48.0,-48.0,-48.0,-39.0,-35.0,-48.0,-16.0,-48.0,-48.0,-41.0,-38.0,-16.0,-48.0,-48.0,-48.0,-41.0,-48.0,-48.0,-16.0,-22.0,-34.0,-25.0,-48.0,-48.0,-22.0,-48.0,-48.0,-48.0,-48.0,-48.0,-40.0,-48.0,-34.0,-48.0,-33.0,-48.0,-16.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-43.0,-48.0,-48.0,-48.0,-34.0,-23.0,-48.0,-40.0
